"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",5,3,2,0
2017,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",2,0,2,0
2016,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2015,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"AZ0071500","Goodyear","","City","AZ","Arizona","Mountain","MARICOPA","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0072500","Scottsdale","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0165N00","Union Pacific Railroad:","Cook County","Other","IL","Illinois","East North Central","COOK","Midwest","9D","MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"WA0030100","Kennewick","","City","WA","Washington","Pacific","BENTON","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MD0140100","Howard County Police Department","","County","MD","Maryland","South Atlantic","HOWARD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0040100","Bemidji","","City","MN","Minnesota","West North Central","BELTRAMI","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2016,"MN0560000","Otter Tail","","County","MN","Minnesota","West North Central","OTTER TAIL","Midwest","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2016,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0620800","Roseville","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",7,0,6,0
2018,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2015,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"TX2450000","Willacy","","County","TX","Texas","West South Central","WILLACY","South","8D","Non-MSA counties under 10,000",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2015,"HI0020000","Honolulu","","City","HI","Hawaii","Pacific","HONOLULU","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2015,"MA0130400","Revere","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2015,"MN0020000","Anoka","","County","MN","Minnesota","West North Central","ANOKA","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0100000","Carver","","County","MN","Minnesota","West North Central","CARVER","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0272700","Maple Grove","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"WA0173600","Federal Way","","City","WA","Washington","Pacific","KING","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2015,"OK0550200","Del City","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2015,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2015,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",8,0,7,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2015,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2016,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",7,0,2,0
2016,"TNTBI0000","Tennessee Bureau of Investigation","","Other State Agency","TN","Tennessee","East South Central","","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"MN0020500","Coon Rapids","","City","MN","Minnesota","West North Central","ANOKA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2015,"MN0170200","Windom","","City","MN","Minnesota","West North Central","COTTONWOOD","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MN0170200","Windom","","City","MN","Minnesota","West North Central","COTTONWOOD","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2015,"TN0940100","Franklin","","City","TN","Tennessee","East South Central","WILLIAMSON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"TN0940100","Franklin","","City","TN","Tennessee","East South Central","WILLIAMSON","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2015,"TN0290000","Grainger","","County","TN","Tennessee","East South Central","GRAINGER","South","9C","MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"IL0822400","Fairview Heights","","City","IL","Illinois","East North Central","ST CLAIR","Midwest","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"IL0822400","Fairview Heights","","City","IL","Illinois","East North Central","ST CLAIR","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2015,"TX0610600","Lewisville","","City","TX","Texas","West South Central","DALLAS; DENTON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX0610600","Lewisville","","City","TX","Texas","West South Central","DALLAS; DENTON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0600000","Polk","","County","MN","Minnesota","West North Central","POLK","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2016,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2015,"TX1010100","Baytown","","City","TX","Texas","West South Central","CHAMBERS; HARRIS","South","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MO0951000","Bridgeton","","City","MO","Missouri","West North Central","ST LOUIS","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"FL0310000","Indian River","","County","FL","Florida","South Atlantic","INDIAN RIVER","South","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",3,0,3,0
2014,"FL0360000","Lee","","County","FL","Florida","South Atlantic","LEE","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"FL0370300","Tallahassee","","City","FL","Florida","South Atlantic","LEON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"TX0150000","Bexar","","County","TX","Texas","West South Central","BEXAR","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2016,"CO0210100","Colorado Springs","","City","CO","Colorado","Mountain","EL PASO","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CO0300100","Arvada","","City","CO","Colorado","Mountain","ADAMS; JEFFERSON","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2016,"CTCSP0000","Connecticut State Police","","State Police","CT","Connecticut","New England","","Northeast","8A","Non-MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2016,"LA0170200","Baton Rouge","","City","LA","Louisiana","West South Central","EAST BATON ROUGE","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
